,Origin_airport,Destination_airport,Origin_city,Destination_city,Passengers,Seats,Flights,Distance,Fly_date,Origin_population,Destination_population,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long,Empty_Seats,Available_Seat_Miles,Revenue_Passenger_Mile,Missed_Revenue_Miles,Avg_Seats_per_Flight
557117,DFW,TUS,"Dallas, TX","Tucson, AZ",25057,29112,208,813,2009-05,12895230,1020200,32.896800994873,-97.0380020141602,32.1161003112793,-110.94100189209,4055,23668056,20371341,3296715,140.0
557261,PHX,TUS,"Phoenix, AZ","Tucson, AZ",12940,18318,213,110,2009-06,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,5378,2014980,1423400,591580,86.0
557265,PHX,TUS,"Phoenix, AZ","Tucson, AZ",16204,20898,243,110,2009-04,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,4694,2298780,1782440,516340,86.0
557280,PHX,TUS,"Phoenix, AZ","Tucson, AZ",13107,18834,219,110,2009-07,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,5727,2071740,1441770,629970,86.0
557281,PHX,TUS,"Phoenix, AZ","Tucson, AZ",18363,23134,269,110,2009-01,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,4771,2544740,2019930,524810,86.0
557282,PHX,TUS,"Phoenix, AZ","Tucson, AZ",13393,19092,222,110,2009-09,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,5699,2100120,1473230,626890,86.0
557285,PHX,TUS,"Phoenix, AZ","Tucson, AZ",12354,18404,214,110,2009-08,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,6050,2024440,1358940,665500,86.0
557289,PHX,TUS,"Phoenix, AZ","Tucson, AZ",17941,21156,246,110,2009-02,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,3215,2327160,1973510,353650,86.0
557317,PHX,TUS,"Phoenix, AZ","Tucson, AZ",15752,20640,240,110,2009-11,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,4888,2270400,1732720,537680,86.0
557325,PHX,TUS,"Phoenix, AZ","Tucson, AZ",14929,20124,234,110,2009-12,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,5195,2213640,1642190,571450,86.0
557334,PHX,TUS,"Phoenix, AZ","Tucson, AZ",18853,21586,251,110,2009-03,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,2733,2374460,2073830,300630,86.0
557335,PHX,TUS,"Phoenix, AZ","Tucson, AZ",13674,19952,232,110,2009-05,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,6278,2194720,1504140,690580,86.0
557343,PHX,TUS,"Phoenix, AZ","Tucson, AZ",17184,20812,242,110,2009-10,4364094,1020200,33.4342994689941,-112.012001037598,32.1161003112793,-110.94100189209,3628,2289320,1890240,399080,86.0
655875,PFN,ATL,"Panama City, FL","Atlanta, GA",10427,13200,200,247,2005-06,161586,4947012,30.212099,-85.6828,33.6366996765137,-84.4281005859375,2773,3260400,2575469,684931,66.0
655876,PFN,ATL,"Panama City, FL","Atlanta, GA",10316,13266,201,247,2005-04,161586,4947012,30.212099,-85.6828,33.6366996765137,-84.4281005859375,2950,3276702,2548052,728650,66.0
655881,PFN,ATL,"Panama City, FL","Atlanta, GA",10973,14058,213,247,2005-05,161586,4947012,30.212099,-85.6828,33.6366996765137,-84.4281005859375,3085,3472326,2710331,761995,66.0
655884,PFN,ATL,"Panama City, FL","Atlanta, GA",10883,13200,200,247,2005-03,161586,4947012,30.212099,-85.6828,33.6366996765137,-84.4281005859375,2317,3260400,2688101,572299,66.0
656048,IND,ATL,"Indianapolis, IN","Atlanta, GA",22100,29961,211,432,2005-10,1645027,4947012,39.7173,-86.294403,33.6366996765137,-84.4281005859375,7861,12943152,9547200,3395952,142.0
656117,IND,ATL,"Indianapolis, IN","Atlanta, GA",20384,28684,202,432,2005-08,1645027,4947012,39.7173,-86.294403,33.6366996765137,-84.4281005859375,8300,12391488,8805888,3585600,142.0
656229,DCA,ATL,"Washington, DC","Atlanta, GA",29975,34506,243,547,2005-07,10458534,4947012,38.8521,-77.037697,33.6366996765137,-84.4281005859375,4531,18874782,16396325,2478457,142.0
656254,DCA,ATL,"Washington, DC","Atlanta, GA",22476,28400,200,547,2005-09,10458534,4947012,38.8521,-77.037697,33.6366996765137,-84.4281005859375,5924,15534800,12294372,3240428,142.0
656260,DCA,ATL,"Washington, DC","Atlanta, GA",31825,35784,252,547,2005-06,10458534,4947012,38.8521,-77.037697,33.6366996765137,-84.4281005859375,3959,19573848,17408275,2165573,142.0
656345,MCI,ATL,"Kansas City, MO","Atlanta, GA",21420,30814,217,692,2005-10,1958504,4947012,39.2976,-94.713898,33.6366996765137,-84.4281005859375,9394,21323288,14822640,6500648,142.0
656437,DCA,ATL,"Washington, DC","Atlanta, GA",26790,29962,211,547,2005-03,10458534,4947012,38.8521,-77.037697,33.6366996765137,-84.4281005859375,3172,16389214,14654130,1735084,142.0
656509,DCA,ATL,"Washington, DC","Atlanta, GA",31796,39618,279,547,2005-08,10458534,4947012,38.8521,-77.037697,33.6366996765137,-84.4281005859375,7822,21671046,17392412,4278634,142.0
656631,DCA,ATL,"Washington, DC","Atlanta, GA",25690,30246,213,547,2005-05,10458534,4947012,38.8521,-77.037697,33.6366996765137,-84.4281005859375,4556,16544562,14052430,2492132,142.0
